round_number,round_match_number,home_player,home_team_name,away_player,away_team_name,home_player_points,away_player_points
4,7,Player 057,Team 016,Player 026,Team 007,0,3
4,7,Player 057,Team 016,Player 098,Team 007,3,0
4,8,Player 066,Team 013,Player 037,Team 008,3,2
4,8,Player 066,Team 013,Player 077,Team 008,3,0
4,8,Player 066,Team 013,Player 016,Team 008,3,0
4,8,Player 066,Team 013,Player 060,Team 008,3,1
4,8,Player 052,Team 013,Player 037,Team 008,0,3
4,8,Player 052,Team 013,Player 077,Team 008,0,3
4,8,Player 052,Team 013,Player 092,Team 008,3,2
4,8,Player 052,Team 013,Player 016,Team 008,0,3
4,8,Player 051,Team 013,Player 037,Team 008,0,3
4,8,Player 051,Team 013,Player 077,Team 008,0,3
4,8,Player 051,Team 013,Player 092,Team 008,0,3
4,8,Player 051,Team 013,Player 016,Team 008,0,3
4,8,Player 029,Team 013,Player 037,Team 008,0,3
4,8,Player 029,Team 013,Player 077,Team 008,3,0
4,8,Player 029,Team 013,Player 016,Team 008,0,3
4,8,Player 029,Team 013,Player 060,Team 008,3,2
5,1,Player 063,Team 010,Player 054,Team 002,3,1
5,1,Player 063,Team 010,Player 002,Team 002,0,3
5,1,Player 063,Team 010,Player 078,Team 002,0,3
5,1,Player 063,Team 010,Player 053,Team 002,3,1
5,1,Player 064,Team 010,Player 054,Team 002,3,1
5,1,Player 064,Team 010,Player 002,Team 002,0,3
5,1,Player 064,Team 010,Player 078,Team 002,3,2
5,1,Player 064,Team 010,Player 053,Team 002,0,3
5,1,Player 020,Team 010,Player 054,Team 002,3,1
5,1,Player 020,Team 010,Player 002,Team 002,3,2
5,1,Player 020,Team 010,Player 078,Team 002,3,0
5,1,Player 020,Team 010,Player 053,Team 002,3,1
5,1,Player 024,Team 010,Player 054,Team 002,3,0
5,1,Player 024,Team 010,Player 002,Team 002,0,3
5,1,Player 024,Team 010,Player 078,Team 002,3,0
5,1,Player 024,Team 010,Player 053,Team 002,3,0
5,2,Player 049,Team 007,Player 033,Team 011,3,1
5,2,Player 049,Team 007,Player 023,Team 011,0,3
5,2,Player 049,Team 007,Player 072,Team 011,0,3
5,2,Player 049,Team 007,(játék nélkül),Team 011,3,0
5,2,Player 034,Team 007,Player 033,Team 011,3,1
5,2,Player 034,Team 007,Player 023,Team 011,0,3
5,2,Player 034,Team 007,Player 072,Team 011,1,3
5,2,Player 034,Team 007,(játék nélkül),Team 011,3,0
5,2,Player 026,Team 007,Player 033,Team 011,3,0
5,2,Player 026,Team 007,Player 023,Team 011,3,0
5,2,Player 026,Team 007,Player 072,Team 011,2,3
5,2,Player 026,Team 007,(játék nélkül),Team 011,3,0
5,2,Player 014,Team 007,Player 033,Team 011,3,0
5,2,Player 014,Team 007,Player 023,Team 011,3,1
5,2,Player 014,Team 007,Player 072,Team 011,3,1
5,2,Player 014,Team 007,(játék nélkül),Team 011,3,0
5,3,Player 007,Team 001,Player 052,Team 013,3,0
5,3,Player 007,Team 001,Player 106,Team 013,3,0
5,3,Player 007,Team 001,Player 029,Team 013,3,0
5,3,Player 007,Team 001,(játék nélkül),Team 013,3,0
5,3,Player 076,Team 001,Player 052,Team 013,3,1
5,3,Player 076,Team 001,Player 106,Team 013,3,0
5,3,Player 076,Team 001,Player 029,Team 013,3,0
5,3,Player 076,Team 001,(játék nélkül),Team 013,3,0
5,3,Player 107,Team 001,Player 052,Team 013,0,3
5,3,Player 107,Team 001,Player 106,Team 013,1,3
5,3,Player 107,Team 001,Player 029,Team 013,0,3
5,3,Player 107,Team 001,(játék nélkül),Team 013,3,0
5,3,Player 001,Team 001,Player 052,Team 013,3,0
5,3,Player 001,Team 001,Player 106,Team 013,3,0
5,3,Player 001,Team 001,Player 029,Team 013,2,3
5,3,Player 001,Team 001,(játék nélkül),Team 013,3,0
5,4,Player 048,Team 015,Player 032,Team 006,2,3
5,4,Player 048,Team 015,Player 102,Team 006,3,1
5,4,Player 048,Team 015,Player 062,Team 006,3,0
5,4,Player 048,Team 015,Player 010,Team 006,1,3
5,4,Player 046,Team 015,Player 032,Team 006,3,1
5,4,Player 046,Team 015,Player 102,Team 006,3,1
5,4,Player 046,Team 015,Player 062,Team 006,3,0
5,4,Player 046,Team 015,Player 010,Team 006,0,3
5,4,Player 047,Team 015,Player 032,Team 006,3,0
5,4,Player 047,Team 015,Player 102,Team 006,0,3
5,4,Player 047,Team 015,Player 062,Team 006,3,0
5,4,Player 047,Team 015,Player 010,Team 006,0,3
5,4,Player 056,Team 015,Player 032,Team 006,1,3
5,4,Player 056,Team 015,Player 102,Team 006,2,3
5,4,Player 056,Team 015,Player 010,Team 006,0,3
5,4,Player 056,Team 015,Player 073,Team 006,2,3
5,5,Player 035,Team 008,Player 079,Team 009,3,0
5,5,Player 035,Team 008,Player 027,Team 009,2,3
5,5,Player 035,Team 008,Player 068,Team 009,0,3
5,5,Player 035,Team 008,Player 058,Team 009,3,1
5,5,Player 037,Team 008,Player 079,Team 009,3,0
5,5,Player 037,Team 008,Player 027,Team 009,3,0
5,5,Player 037,Team 008,Player 068,Team 009,3,1
5,5,Player 037,Team 008,Player 058,Team 009,3,0
5,5,Player 036,Team 008,Player 079,Team 009,3,0
5,5,Player 036,Team 008,Player 027,Team 009,3,0
5,5,Player 036,Team 008,Player 068,Team 009,1,3
5,5,Player 036,Team 008,Player 058,Team 009,3,0
5,5,Player 016,Team 008,Player 079,Team 009,3,0
5,5,Player 016,Team 008,Player 027,Team 009,1,3
5,5,Player 016,Team 008,Player 068,Team 009,0,3
5,5,Player 016,Team 008,Player 058,Team 009,3,0
5,6,Player 071,Team 014,Player 008,Team 003,3,1
5,6,Player 071,Team 014,Player 067,Team 003,0,3
5,6,Player 071,Team 014,Player 003,Team 003,3,1
5,6,Player 071,Team 014,Player 005,Team 003,3,2
5,6,Player 070,Team 014,Player 008,Team 003,3,1
5,6,Player 070,Team 014,Player 067,Team 003,0,3
5,6,Player 070,Team 014,Player 003,Team 003,3,1
5,6,Player 070,Team 014,Player 005,Team 003,3,1
5,6,Player 095,Team 014,Player 008,Team 003,2,3
5,6,Player 095,Team 014,Player 067,Team 003,3,0
5,6,Player 095,Team 014,Player 003,Team 003,3,1
5,6,Player 095,Team 014,Player 005,Team 003,3,0
5,6,Player 043,Team 014,Player 008,Team 003,0,3
5,6,Player 043,Team 014,Player 067,Team 003,2,3
5,6,Player 043,Team 014,Player 003,Team 003,3,0
5,6,Player 043,Team 014,Player 005,Team 003,2,3
5,7,Player 028,Team 012,Player 006,Team 005,0,3
5,7,Player 028,Team 012,Player 038,Team 005,3,0
5,7,Player 028,Team 012,Player 012,Team 005,2,3
5,7,Player 028,Team 012,Player 091,Team 005,3,0
5,7,Player 025,Team 012,Player 006,Team 005,1,3
5,7,Player 025,Team 012,Player 038,Team 005,3,1
5,7,Player 025,Team 012,Player 012,Team 005,0,3
5,7,Player 025,Team 012,Player 091,Team 005,3,0
5,7,Player 039,Team 012,Player 006,Team 005,0,3
5,7,Player 039,Team 012,Player 038,Team 005,3,1
5,7,Player 039,Team 012,Player 012,Team 005,3,2
5,7,Player 039,Team 012,Player 091,Team 005,3,0
5,7,Player 083,Team 012,Player 006,Team 005,1,3
5,7,Player 083,Team 012,Player 038,Team 005,3,0
5,7,Player 083,Team 012,Player 012,Team 005,0,3
5,7,Player 083,Team 012,Player 091,Team 005,3,2
5,8,Player 004,Team 004,Player 085,Team 016,3,0
5,8,Player 004,Team 004,Player 105,Team 016,3,0
5,8,Player 004,Team 004,Player 057,Team 016,3,0
5,8,Player 004,Team 004,Player 086,Team 016,3,0
5,8,Player 075,Team 004,Player 085,Team 016,3,0
5,8,Player 075,Team 004,Player 105,Team 016,3,1
5,8,Player 075,Team 004,Player 057,Team 016,3,1
5,8,Player 075,Team 004,Player 086,Team 016,3,1
5,8,Player 017,Team 004,Player 085,Team 016,3,1
5,8,Player 017,Team 004,Player 105,Team 016,2,3
5,8,Player 017,Team 004,Player 057,Team 016,3,1
5,8,Player 017,Team 004,Player 086,Team 016,3,1
5,8,Player 009,Team 004,Player 085,Team 016,3,0
5,8,Player 009,Team 004,Player 105,Team 016,3,0
5,8,Player 009,Team 004,Player 057,Team 016,3,1
5,8,Player 009,Team 004,Player 086,Team 016,3,0
6,1,Player 125,Team 003,Player 063,Team 010,3,0
6,1,Player 125,Team 003,Player 103,Team 010,3,1
6,1,Player 125,Team 003,Player 089,Team 010,3,1
6,1,Player 125,Team 003,Player 064,Team 010,3,0
6,1,Player 067,Team 003,Player 063,Team 010,3,0
6,1,Player 067,Team 003,Player 103,Team 010,3,0
6,1,Player 067,Team 003,Player 089,Team 010,3,1
6,1,Player 067,Team 003,Player 064,Team 010,3,0
6,1,Player 008,Team 003,Player 063,Team 010,3,0
6,1,Player 008,Team 003,Player 103,Team 010,3,0
6,1,Player 008,Team 003,Player 089,Team 010,1,3
6,1,Player 008,Team 003,Player 064,Team 010,3,0
6,1,Player 005,Team 003,Player 063,Team 010,3,0
6,1,Player 005,Team 003,Player 103,Team 010,3,0
6,1,Player 005,Team 003,Player 089,Team 010,1,3
6,1,Player 005,Team 003,Player 064,Team 010,0,3
6,2,Player 053,Team 002,Player 108,Team 008,0,3
6,2,Player 053,Team 002,Player 037,Team 008,0,3
6,2,Player 053,Team 002,Player 016,Team 008,1,3
6,2,Player 053,Team 002,Player 036,Team 008,1,3
6,2,Player 074,Team 002,Player 037,Team 008,0,3
6,2,Player 074,Team 002,Player 016,Team 008,0,3
6,2,Player 074,Team 002,Player 036,Team 008,0,3
6,2,Player 074,Team 002,Player 035,Team 008,1,3
6,2,Player 041,Team 002,Player 016,Team 008,0,3
6,2,Player 041,Team 002,Player 036,Team 008,1,3
6,2,Player 041,Team 002,Player 035,Team 008,3,1
6,2,Player 002,Team 002,Player 037,Team 008,3,1
6,2,Player 002,Team 002,Player 016,Team 008,3,1
6,2,Player 002,Team 002,Player 036,Team 008,3,2
6,2,Player 002,Team 002,Player 035,Team 008,3,0
6,2,Player 099,Team 002,Player 037,Team 008,0,3
6,3,Player 022,Team 011,Player 075,Team 004,3,0
6,3,Player 022,Team 011,Player 017,Team 004,3,1
6,3,Player 022,Team 011,Player 004,Team 004,3,2
6,3,Player 022,Team 011,Player 009,Team 004,1,3
6,3,Player 072,Team 011,Player 075,Team 004,3,0
6,3,Player 072,Team 011,Player 017,Team 004,3,2
6,3,Player 072,Team 011,Player 004,Team 004,3,1
6,3,Player 072,Team 011,Player 009,Team 004,3,2
6,3,Player 021,Team 011,Player 075,Team 004,3,1
6,3,Player 021,Team 011,Player 017,Team 004,3,2
6,3,Player 021,Team 011,Player 004,Team 004,0,3
6,3,Player 021,Team 011,Player 009,Team 004,3,0
6,3,Player 023,Team 011,Player 075,Team 004,3,2
6,3,Player 023,Team 011,Player 017,Team 004,3,1
6,3,Player 023,Team 011,Player 004,Team 004,0,3
6,3,Player 023,Team 011,Player 009,Team 004,3,0
6,4,Player 014,Team 007,Player 048,Team 015,3,1
6,4,Player 014,Team 007,Player 047,Team 015,3,0
6,4,Player 014,Team 007,Player 046,Team 015,3,1
6,4,Player 014,Team 007,Player 056,Team 015,3,0
6,4,Player 026,Team 007,Player 048,Team 015,3,0
6,4,Player 026,Team 007,Player 047,Team 015,3,0
6,4,Player 026,Team 007,Player 046,Team 015,3,1
6,4,Player 026,Team 007,Player 056,Team 015,3,1
6,4,Player 034,Team 007,Player 048,Team 015,3,0
6,4,Player 034,Team 007,Player 047,Team 015,3,1
6,4,Player 034,Team 007,Player 046,Team 015,3,0
6,4,Player 034,Team 007,Player 056,Team 015,3,0
6,4,Player 093,Team 007,Player 048,Team 015,0,3
6,4,Player 093,Team 007,Player 056,Team 015,3,1
6,4,Player 088,Team 007,Player 047,Team 015,0,3
6,4,Player 088,Team 007,Player 046,Team 015,0,3
6,5,Player 079,Team 009,Player 007,Team 001,0,3
6,5,Player 079,Team 009,Player 100,Team 001,0,3
6,5,Player 079,Team 009,Player 069,Team 001,0,3
6,5,Player 079,Team 009,Player 013,Team 001,1,3
6,5,Player 029,Team 009,Player 007,Team 001,0,3
6,5,Player 029,Team 009,Player 100,Team 001,0,3
6,5,Player 029,Team 009,Player 069,Team 001,0,3
6,5,Player 029,Team 009,Player 013,Team 001,0,3
6,5,Player 080,Team 009,Player 007,Team 001,0,3
6,5,Player 080,Team 009,Player 100,Team 001,0,3
6,5,Player 080,Team 009,Player 069,Team 001,0,3
6,5,Player 080,Team 009,Player 013,Team 001,0,3
6,5,Player 068,Team 009,Player 007,Team 001,0,3
6,5,Player 068,Team 009,Player 100,Team 001,1,3
6,5,Player 068,Team 009,Player 069,Team 001,0,3
6,5,Player 068,Team 009,Player 013,Team 001,1,3
6,6,Player 110,Team 005,Player 032,Team 006,0,3
6,6,Player 110,Team 005,Player 102,Team 006,0,3
6,6,Player 061,Team 005,Player 032,Team 006,0,3
6,6,Player 061,Team 005,Player 102,Team 006,0,3
6,6,Player 061,Team 005,Player 010,Team 006,0,3
6,6,Player 061,Team 005,Player 073,Team 006,2,3
6,6,Player 012,Team 005,Player 032,Team 006,3,1
6,6,Player 012,Team 005,Player 102,Team 006,3,1
6,6,Player 012,Team 005,Player 010,Team 006,2,3
6,6,Player 012,Team 005,Player 073,Team 006,3,0
6,6,Player 006,Team 005,Player 032,Team 006,3,0
6,6,Player 006,Team 005,Player 102,Team 006,3,1
6,6,Player 006,Team 005,Player 010,Team 006,3,1
6,6,Player 006,Team 005,Player 073,Team 006,3,0
6,6,Player 038,Team 005,Player 010,Team 006,0,3
6,6,Player 038,Team 005,Player 073,Team 006,1,3
6,7,Player 085,Team 016,Player 031,Team 014,1,3
6,7,Player 085,Team 016,Player 044,Team 014,1,3
6,7,Player 085,Team 016,Player 084,Team 014,0,3
6,7,Player 085,Team 016,Player 071,Team 014,0,3
6,7,Player 087,Team 016,Player 031,Team 014,2,3
6,7,Player 087,Team 016,Player 044,Team 014,1,3
6,7,Player 087,Team 016,Player 084,Team 014,2,3
6,7,Player 087,Team 016,Player 071,Team 014,1,3
6,7,Player 105,Team 016,Player 031,Team 014,0,3
6,7,Player 105,Team 016,Player 044,Team 014,0,3
6,7,Player 105,Team 016,Player 084,Team 014,2,3
6,7,Player 105,Team 016,Player 071,Team 014,1,3
6,7,Player 059,Team 016,Player 031,Team 014,1,3
6,7,Player 059,Team 016,Player 044,Team 014,2,3
6,7,Player 059,Team 016,Player 084,Team 014,2,3
6,7,Player 059,Team 016,Player 071,Team 014,0,3
6,8,Player 029,Team 013,Player 028,Team 012,1,3
6,8,Player 029,Team 013,Player 039,Team 012,3,1
6,8,Player 029,Team 013,Player 109,Team 012,3,1
6,8,Player 029,Team 013,Player 083,Team 012,3,1
6,8,Player 052,Team 013,Player 028,Team 012,1,3
6,8,Player 052,Team 013,Player 039,Team 012,3,2
6,8,Player 052,Team 013,Player 109,Team 012,3,0
6,8,Player 052,Team 013,Player 083,Team 012,3,1
6,8,Player 051,Team 013,Player 028,Team 012,0,3
6,8,Player 051,Team 013,Player 039,Team 012,0,3
6,8,Player 051,Team 013,Player 109,Team 012,0,3
6,8,Player 051,Team 013,Player 083,Team 012,0,3
6,8,(játék nélkül),Team 013,Player 028,Team 012,0,3
6,8,(játék nélkül),Team 013,Player 039,Team 012,0,3
6,8,(játék nélkül),Team 013,Player 109,Team 012,0,3
6,8,(játék nélkül),Team 013,Player 083,Team 012,0,3
7,1,Player 103,Team 010,Player 057,Team 016,0,3
7,1,Player 103,Team 010,Player 085,Team 016,3,2
7,1,Player 103,Team 010,Player 086,Team 016,3,1
7,1,Player 103,Team 010,Player 087,Team 016,0,3
7,1,Player 064,Team 010,Player 057,Team 016,0,3
7,1,Player 064,Team 010,Player 085,Team 016,1,3
7,1,Player 064,Team 010,Player 086,Team 016,1,3
7,1,Player 064,Team 010,Player 087,Team 016,2,3
7,1,Player 020,Team 010,Player 057,Team 016,3,1
7,1,Player 020,Team 010,Player 085,Team 016,3,1
7,1,Player 020,Team 010,Player 086,Team 016,3,0
7,1,Player 020,Team 010,Player 087,Team 016,3,0
7,1,Player 024,Team 010,Player 057,Team 016,3,2
7,1,Player 024,Team 010,Player 085,Team 016,3,0
7,1,Player 024,Team 010,Player 086,Team 016,3,0
7,1,Player 024,Team 010,Player 087,Team 016,3,0
7,2,Player 076,Team 001,Player 002,Team 002,1,3
7,2,Player 076,Team 001,Player 074,Team 002,3,0
7,2,Player 076,Team 001,Player 053,Team 002,3,0
7,2,Player 076,Team 001,Player 099,Team 002,3,0
7,2,Player 107,Team 001,Player 002,Team 002,0,3
7,2,Player 107,Team 001,Player 074,Team 002,1,3
7,2,Player 107,Team 001,Player 053,Team 002,3,0
7,2,Player 107,Team 001,Player 099,Team 002,3,2
7,2,Player 101,Team 001,Player 002,Team 002,0,3
7,2,Player 101,Team 001,Player 074,Team 002,3,1
7,2,Player 101,Team 001,Player 053,Team 002,3,0
7,2,Player 101,Team 001,Player 099,Team 002,3,0
7,2,Player 050,Team 001,Player 002,Team 002,0,3
7,2,Player 050,Team 001,Player 074,Team 002,3,0
7,2,Player 050,Team 001,Player 053,Team 002,3,1
7,2,Player 050,Team 001,Player 099,Team 002,3,0
7,3,Player 017,Team 004,Player 014,Team 007,3,2
7,3,Player 017,Team 004,Player 034,Team 007,3,0
7,3,Player 017,Team 004,Player 026,Team 007,3,0
7,3,Player 017,Team 004,Player 088,Team 007,3,0
7,3,Player 018,Team 004,Player 014,Team 007,0,3
7,3,Player 018,Team 004,Player 034,Team 007,2,3
7,3,Player 018,Team 004,Player 026,Team 007,0,3
7,3,Player 018,Team 004,Player 088,Team 007,3,0
7,3,Player 075,Team 004,Player 014,Team 007,0,3
7,3,Player 075,Team 004,Player 034,Team 007,2,3
7,3,Player 075,Team 004,Player 026,Team 007,1,3
7,3,Player 075,Team 004,Player 049,Team 007,3,2
7,3,Player 009,Team 004,Player 014,Team 007,1,3
7,3,Player 009,Team 004,Player 034,Team 007,3,0
7,3,Player 009,Team 004,Player 026,Team 007,3,1
7,3,Player 009,Team 004,Player 049,Team 007,3,0
7,4,Player 109,Team 012,Player 079,Team 009,0,3
7,4,Player 025,Team 012,Player 079,Team 009,3,0
7,4,Player 025,Team 012,Player 068,Team 009,0,3
7,4,Player 025,Team 012,Player 045,Team 009,3,0
7,4,Player 025,Team 012,Player 027,Team 009,3,0
7,4,Player 039,Team 012,Player 079,Team 009,3,1
7,4,Player 039,Team 012,Player 068,Team 009,0,3
7,4,Player 039,Team 012,Player 045,Team 009,3,0
7,4,Player 039,Team 012,Player 019,Team 009,0,3
7,4,Player 028,Team 012,Player 079,Team 009,3,0
7,4,Player 028,Team 012,Player 068,Team 009,1,3
7,4,Player 028,Team 012,Player 045,Team 009,3,0
7,4,Player 028,Team 012,Player 019,Team 009,3,2
7,4,Player 083,Team 012,Player 068,Team 009,1,3
7,4,Player 083,Team 012,Player 045,Team 009,3,0
7,4,Player 083,Team 012,Player 027,Team 009,3,1
7,5,Player 032,Team 006,Player 052,Team 013,3,2
7,5,Player 032,Team 006,Player 051,Team 013,3,1
7,5,Player 032,Team 006,Player 029,Team 013,0,3
7,5,Player 032,Team 006,(játék nélkül),Team 013,3,0
7,5,Player 010,Team 006,Player 052,Team 013,3,0
7,5,Player 010,Team 006,Player 051,Team 013,3,0
7,5,Player 010,Team 006,Player 029,Team 013,2,3
7,5,Player 010,Team 006,(játék nélkül),Team 013,3,0
7,5,Player 102,Team 006,Player 052,Team 013,1,3
7,5,Player 102,Team 006,Player 051,Team 013,3,0
7,5,Player 102,Team 006,Player 029,Team 013,0,3
7,5,Player 102,Team 006,(játék nélkül),Team 013,3,0
7,5,Player 073,Team 006,Player 052,Team 013,3,2
7,5,Player 073,Team 006,Player 051,Team 013,3,0
7,5,Player 073,Team 006,Player 029,Team 013,1,3
7,5,Player 073,Team 006,(játék nélkül),Team 013,3,0
7,6,Player 035,Team 008,Player 008,Team 003,1,3
7,6,Player 035,Team 008,Player 067,Team 003,0,3
7,6,Player 035,Team 008,Player 003,Team 003,3,1
7,6,Player 035,Team 008,Player 125,Team 003,0,3
7,6,Player 037,Team 008,Player 008,Team 003,0,3
7,6,Player 037,Team 008,Player 067,Team 003,1,3
7,6,Player 037,Team 008,Player 003,Team 003,3,2
7,6,Player 037,Team 008,Player 125,Team 003,3,2
7,6,Player 077,Team 008,Player 008,Team 003,3,0
7,6,Player 077,Team 008,Player 067,Team 003,3,2
7,6,Player 077,Team 008,Player 003,Team 003,3,0
7,6,Player 077,Team 008,Player 125,Team 003,3,0
7,6,Player 016,Team 008,Player 008,Team 003,3,2
7,6,Player 016,Team 008,Player 067,Team 003,0,3
7,6,Player 016,Team 008,Player 003,Team 003,3,0
7,6,Player 016,Team 008,Player 125,Team 003,3,2
7,7,Player 031,Team 014,Player 022,Team 011,3,1
7,7,Player 031,Team 014,Player 023,Team 011,3,0
7,7,Player 031,Team 014,Player 072,Team 011,1,3
7,7,Player 031,Team 014,Player 021,Team 011,3,0
7,7,Player 044,Team 014,Player 022,Team 011,1,3
7,7,Player 044,Team 014,Player 023,Team 011,3,2
7,7,Player 044,Team 014,Player 072,Team 011,0,3
7,7,Player 044,Team 014,Player 021,Team 011,3,0
7,7,Player 084,Team 014,Player 022,Team 011,2,3
7,7,Player 084,Team 014,Player 023,Team 011,0,3
7,7,Player 084,Team 014,Player 072,Team 011,0,3
7,7,Player 084,Team 014,Player 021,Team 011,1,3
7,7,Player 095,Team 014,Player 022,Team 011,3,1
7,7,Player 095,Team 014,Player 023,Team 011,3,0
7,7,Player 095,Team 014,Player 072,Team 011,2,3
7,7,Player 095,Team 014,Player 021,Team 011,3,2
7,8,Player 048,Team 015,Player 091,Team 005,3,0
7,8,Player 048,Team 015,Player 012,Team 005,0,3
7,8,Player 048,Team 015,Player 006,Team 005,0,3
7,8,Player 048,Team 015,Player 040,Team 005,0,3
7,8,Player 111,Team 015,Player 091,Team 005,3,2
7,8,Player 111,Team 015,Player 012,Team 005,3,1
7,8,Player 111,Team 015,Player 006,Team 005,1,3
7,8,Player 111,Team 015,Player 040,Team 005,3,1
7,8,Player 046,Team 015,Player 091,Team 005,3,0
7,8,Player 046,Team 015,Player 012,Team 005,0,3
7,8,Player 046,Team 015,Player 006,Team 005,1,3
7,8,Player 046,Team 015,Player 040,Team 005,3,0
7,8,Player 047,Team 015,Player 091,Team 005,3,0
7,8,Player 047,Team 015,Player 012,Team 005,3,2
7,8,Player 047,Team 015,Player 006,Team 005,0,3
7,8,Player 047,Team 015,Player 040,Team 005,2,3
8,1,Player 023,Team 011,Player 114,Team 010,3,0
8,1,Player 023,Team 011,Player 115,Team 010,3,0
8,1,Player 023,Team 011,Player 089,Team 010,0,3
8,1,Player 023,Team 011,Player 063,Team 010,3,0
8,1,Player 033,Team 011,Player 114,Team 010,3,0
8,1,Player 033,Team 011,Player 115,Team 010,3,1
8,1,Player 033,Team 011,Player 089,Team 010,0,3
8,1,Player 033,Team 011,Player 063,Team 010,3,0
8,1,Player 021,Team 011,Player 114,Team 010,3,0
8,1,Player 021,Team 011,Player 115,Team 010,3,0
8,1,Player 021,Team 011,Player 089,Team 010,3,1
8,1,Player 021,Team 011,Player 063,Team 010,3,0
8,1,Player 072,Team 011,Player 114,Team 010,3,0
8,1,Player 072,Team 011,Player 115,Team 010,3,0
8,1,Player 072,Team 011,Player 089,Team 010,0,3
8,1,Player 072,Team 011,Player 063,Team 010,3,0
8,2,Player 099,Team 002,Player 028,Team 012,0,3
8,2,Player 099,Team 002,Player 083,Team 012,0,3
8,2,Player 041,Team 002,Player 028,Team 012,2,3
8,2,Player 041,Team 002,Player 083,Team 012,1,3
8,2,Player 041,Team 002,Player 039,Team 012,1,3
8,2,Player 041,Team 002,Player 109,Team 012,3,0
8,2,Player 078,Team 002,Player 028,Team 012,0,3
8,2,Player 078,Team 002,Player 083,Team 012,1,3
8,2,Player 078,Team 002,Player 039,Team 012,0,3
8,2,Player 078,Team 002,Player 109,Team 012,0,3
8,2,Player 054,Team 002,Player 028,Team 012,0,3
8,2,Player 054,Team 002,Player 083,Team 012,0,3
8,2,Player 054,Team 002,Player 039,Team 012,0,3
8,2,Player 054,Team 002,Player 109,Team 012,0,3
8,2,Player 002,Team 002,Player 039,Team 012,3,1
